vol_id,date_id,compagnie_id,aeroport_dep_id,aeroport_arr_id,meteo_id,cause_id,retard_depart_min,retard_arrivee_min,duree_vol_min,distance_miles,annule,detourne,nb_passagers
421,20230104,9,5,9,8,1,0,0,594,4084.9,0,0,164
422,20230607,6,5,10,2,1,0,5,70,2597.4,0,0,262
423,20230701,6,4,1,5,1,-9,2,673,1570.8,0,0,521
424,20220103,2,2,7,2,1,0,5,577,8780.4,0,0,133
425,20240305,8,2,3,4,1,0,8,635,2743.2,0,0,388
426,20221025,3,8,3,7,1,0,0,462,3751.2,0,0,503
427,20221210,2,8,2,2,5,0,0,570,5598.0,0,0,272
428,20220113,10,1,10,2,1,0,10,417,3537.7,1,1,114
429,20231104,10,3,4,1,1,0,0,269,5959.6,0,0,527
430,20220626,2,5,11,3,8,0,1,264,4599.4,0,0,403
431,20230611,8,5,7,10,1,13,16,665,7806.8,0,0,169
432,20220729,7,5,,2,6,0,0,441,2374.6,0,0,523
433,20220816,7,1,11,6,1,0,0,383,3352.8,0,0,270
434,20220804,3,5,6,3,1,0,4,212,2727.8,0,0,264
435,20220131,6,8,2,6,1,0,4,494,2730.0,0,0,501
436,20230718,7,1,2,8,7,0,0,695,4990.3,0,0,475
437,20221101,6,6,8,5,1,67,68,106,5545.4,0,0,358
438,20220121,10,2,3,2,1,0,0,169,7333.4,0,0,532
439,20241127,1,5,2,7,1,31,31,565,5638.7,0,0,223
440,20230813,,6,9,2,1,9,14,576,5943.5,0,0,90
441,20230109,9,9,8,2,1,23,29,324,2573.1,0,0,339
442,20241223,10,11,1,1,1,0,5,586,2542.4,0,0,178
443,20221029,3,5,10,3,1,0,4,629,4615.2,0,0,435
444,20230429,2,11,5,3,1,0,0,470,5531.0,0,0,103
445,20220527,4,12,10,6,1,170,168,0,7061.4,0,0,117
446,20240813,2,11,10,6,1,0,5,503,3057.3,0,0,211
447,20241105,4,6,8,3,1,0,7,665,6207.1,0,0,60
448,20241125,1,8,1,4,1,0,0,334,7541.5,0,0,341
449,20230821,5,9,3,1,1,0,3,357,532.1,0,0,102
450,20220118,6,5,6,3,1,0,5,367,7673.3,0,0,482
451,20241013,3,2,1,4,1,0,10,546,5661.5,0,0,383
452,20240412,9,2,1,1,8,0,0,412,1172.8,0,0,413
453,20220125,6,6,3,4,6,0,1,227,1562.0,0,0,116
454,20240623,3,5,3,7,1,0,0,406,8920.5,0,0,305
455,20240404,7,10,6,2,1,0,3,353,8127.1,0,0,171
456,20230110,7,7,1,1,7,0,0,402,6430.7,0,0,226
457,20230118,7,12,8,1,6,0,7,560,2277.1,0,0,523
458,20220818,5,12,10,3,1,10,20,581,7276.4,0,0,528
459,20220817,3,3,8,1,2,0,6,592,1619.3,0,0,515
460,20220122,6,10,5,1,1,0,0,150,7628.3,0,0,100
461,20220223,3,9,4,2,1,0,0,670,5212.4,0,0,272
462,20240702,4,11,8,10,1,18,15,119,4102.1,0,0,86
463,20231117,8,12,2,3,7,-240,0,375,1327.1,0,0,294
464,20230822,3,10,11,1,1,6,3,704,7094.8,0,0,289
465,20220116,8,6,4,3,1,0,0,284,4785.3,0,0,221
466,20220226,7,2,6,8,1,0,0,109,6901.2,0,0,486
467,20220517,2,10,1,3,7,0,8,310,1961.6,0,0,453
468,20240421,6,5,4,4,1,-181,3,635,6127.7,0,0,427
469,20220508,4,9,7,1,1,0,4,240,379.6,0,0,385
470,20220222,7,12,6,2,6,0,9,466,1415.3,0,0,320
471,20240813,9,7,5,4,1,132,133,584,203.9,0,0,389
472,20230920,4,11,9,1,1,-128,10,204,5943.3,0,0,534
473,20220422,4,10,12,1,1,19,23,464,7297.7,0,0,408
474,20240708,8,1,2,4,1,48,44,118,8010.6,0,0,258
475,20221130,5,6,3,5,1,37,47,124,2414.1,0,0,280
476,20230612,3,6,12,2,3,0,0,541,6202.2,0,0,285
477,20220723,7,12,9,5,3,106,116,632,8701.9,0,0,97
478,20240711,8,8,9,8,1,-81,5,678,1083.4,0,0,214
479,20240422,3,9,7,2,1,0,0,711,1468.2,0,0,251
480,20220119,2,8,9,3,1,0,0,448,3933.4,0,0,105
481,20240106,8,,10,6,1,0,0,254,6700.6,0,0,231
482,20230210,7,4,10,2,6,9,8,565,878.8,0,0,352
483,20240425,2,11,8,1,1,0,6,230,5173.0,0,0,525
484,20240606,9,4,3,3,2,0,4,183,8826.4,0,0,391
485,20240603,5,7,4,1,1,0,1,674,8303.7,0,0,246
486,20240124,9,7,10,10,5,101,99,95,3272.0,0,0,323
487,20230207,10,10,5,2,6,0,0,689,7100.8,0,0,349
488,20230920,10,7,5,3,1,7,6,454,6857.1,0,0,121
489,20241115,2,3,7,3,1,-130,7,264,6554.9,0,0,180
490,20230816,10,8,6,1,5,0,0,116,855.3,0,0,374
491,20231004,3,1,7,10,1,0,9,496,7476.2,0,1,486
492,20220508,7,3,11,1,1,0,4,165,3135.7,0,0,224
493,20240630,7,8,7,4,1,15,10,655,2693.7,0,0,274
494,20240212,10,3,8,5,7,199,194,655,7092.9,0,0,501
495,20220409,2,6,9,6,1,0,0,481,3478.9,0,0,369
496,20241208,5,8,1,10,5,29,28,183,2078.1,0,0,410
497,20221231,10,8,12,2,1,0,3,180,7977.0,0,0,240
498,20230320,,,9,1,1,0,3,719,7222.6,0,0,461
499,20220913,3,6,4,4,3,0,0,254,1382.0,0,0,509
500,20230517,4,2,4,1,1,14,24,495,5731.2,0,0,257
501,20230114,7,6,10,5,1,65,69,712,5030.5,0,0,233
502,20220610,2,10,7,1,4,0,3,465,3887.1,0,0,369
503,20230708,10,11,1,1,1,0,9,581,2396.5,0,0,290
504,20220525,9,12,2,1,1,0,0,292,7886.9,0,0,110
505,20231228,5,12,4,4,1,64,71,182,3638.9,0,0,348
506,20220821,5,7,3,10,1,0,9,586,3095.7,0,0,393
507,20240107,10,6,11,8,1,0,0,423,2048.5,0,0,174
508,20220630,8,2,7,4,7,0,3,530,4685.3,0,0,218
509,20240908,4,6,9,1,3,0,0,174,5241.0,0,0,201
510,20241027,1,9,4,2,4,0,10,240,7534.1,0,0,341
511,20240327,5,,10,1,1,0,8,89,6582.1,0,0,423
512,20220725,2,1,2,2,1,0,2,580,7477.5,0,0,105
513,20240419,5,9,12,2,1,26,34,214,3708.2,0,0,486
514,20240420,9,2,12,1,1,0,6,138,4522.4,0,0,333
515,20240703,1,3,1,6,1,0,0,419,941.5,1,1,292
516,20230630,4,10,11,1,1,0,0,714,8249.9,0,0,499
517,20231218,7,2,7,3,1,0,1,278,5929.0,0,0,190
518,20240607,8,10,3,4,7,53,51,279,7819.2,0,0,529
519,20240404,8,8,1,8,1,0,8,152,6742.9,0,0,224
520,20240325,5,7,1,2,1,0,0,564,6314.1,0,0,380
521,20240915,6,10,5,3,1,0,1,353,267.9,0,0,108
522,20230113,2,1,10,2,1,0,0,717,7466.2,0,0,214
523,20240904,7,7,11,2,1,0,6,480,6511.9,0,0,312
524,20241020,9,1,6,1,1,0,8,377,2457.0,0,0,79
525,,8,4,3,1,2,0,7,453,2170.2,0,0,531
526,20220402,8,6,10,8,1,0,0,488,4865.1,0,0,161
527,20220821,10,11,2,2,2,0,0,516,7240.6,0,0,499
528,20220329,6,5,2,2,1,0,3,532,7455.1,0,0,253
529,20230129,9,3,11,9,1,106,103,344,4639.2,0,0,86
530,20240202,8,2,5,3,5,39,34,66,7134.5,0,0,300
531,20240811,2,9,2,1,1,-185,3,280,7363.4,0,0,60
532,20230112,3,9,12,2,1,0,0,642,5699.9,0,0,291
533,20240401,10,7,4,3,8,0,8,435,6620.5,0,0,108
534,20220622,1,4,6,4,6,0,1,254,814.5,0,0,237
535,20220202,7,12,9,2,1,0,5,249,7016.9,0,0,334
536,20231220,2,4,10,1,1,0,0,407,911.9,0,0,163
537,20240128,6,1,4,1,1,0,7,670,2037.5,0,0,67
538,20240518,6,4,11,1,1,9,8,579,8992.8,0,0,-50
539,20240710,6,5,10,3,1,0,0,536,6539.1,0,0,366
540,20240822,5,12,10,2,2,0,4,116,767.1,0,0,408
541,20230227,4,11,9,4,1,83,84,151,5123.3,0,0,81
542,20240924,8,1,5,2,1,0,0,234,8451.0,0,0,458
543,20220313,3,11,4,1,5,0,4,649,8646.4,0,0,263
544,20230711,5,4,12,3,1,0,0,712,4903.2,0,0,395
545,20231205,3,10,8,3,4,0,6,629,383.7,0,0,530
546,20220221,1,3,10,5,1,63,62,131,8806.4,0,0,379
547,20230509,3,2,1,4,1,6,10,482,1791.2,0,0,282
548,20221204,9,8,11,3,1,32,35,237,1421.7,0,0,206
549,20220628,2,6,4,1,1,0,0,270,5455.8,0,0,196
550,20220506,10,12,8,10,1,78,86,339,791.8,0,0,293
551,20240830,7,6,2,2,1,0,9,230,7502.6,0,0,514
552,20240605,2,10,12,1,1,0,8,679,7510.5,0,0,382
553,20241110,9,6,10,2,1,0,5,229,2652.8,0,0,102
554,20240405,5,8,6,7,1,0,6,470,4913.1,0,0,261
555,20230525,3,3,2,1,8,0,0,188,218.8,0,0,278
556,20220127,7,1,7,1,1,-144,0,369,7049.8,0,0,184
557,20220804,9,6,9,1,8,0,0,598,2505.9,0,0,545
558,20230428,3,6,4,1,1,0,6,444,6705.5,0,0,383
559,20241026,8,6,10,1,1,0,9,720,7483.0,0,0,358
560,20230104,9,6,2,1,2,0,0,487,3264.8,0,0,316
561,20221104,6,10,12,1,1,0,5,363,5393.3,0,0,211
562,20230727,9,6,11,3,1,0,0,473,8057.2,0,0,188
563,20221225,8,6,8,6,1,0,0,84,7520.6,0,0,428
564,20241225,2,5,12,1,1,0,0,640,5582.3,0,0,99
565,20240412,3,7,6,6,1,0,2,208,5627.3,0,0,174
566,20240909,5,9,8,2,1,0,2,126,4933.1,0,0,82
567,20230209,2,12,9,7,1,0,5,554,7280.1,0,0,250
568,20240413,,5,3,9,1,117,114,669,5236.0,0,0,241
569,20230101,1,8,11,6,1,0,7,691,3086.7,0,0,468
570,20231119,5,1,3,3,1,0,6,575,4266.5,0,0,97
571,20230614,1,3,6,9,1,127,128,612,4666.8,0,0,493
572,20240503,3,9,2,1,1,0,2,144,3500.3,0,0,200
573,20230627,5,2,2,10,5,115,114,391,7279.1,0,0,182
574,20221112,4,4,11,9,4,51,51,506,2395.7,0,0,395
575,20231211,4,3,4,7,1,0,2,140,1168.3,0,0,449
576,20220927,3,12,5,10,1,54,56,709,1108.9,0,0,189
577,20240609,8,3,6,2,7,0,0,427,1983.5,0,0,123
578,20220825,6,4,1,2,1,0,0,153,3283.3,0,0,99
579,20221130,2,4,3,10,1,0,0,717,3705.9,0,0,350
580,20240407,6,9,4,1,1,0,0,327,7417.5,0,0,497
581,20240725,2,10,8,2,1,0,0,380,4474.1,0,0,374
582,20241215,4,1,5,2,1,26,22,554,1443.5,0,0,529
583,20240729,8,3,9,1,1,0,0,574,6652.5,0,0,519
584,20220602,5,9,10,4,1,0,0,345,8796.2,0,0,533
585,20240203,99,12,2,1,3,0,9,173,7287.2,0,0,141
586,20240810,5,1,5,2,1,28,31,313,963.8,0,0,99
587,20231124,5,8,5,2,1,0,4,281,2946.6,0,0,537
588,20230706,8,11,6,2,1,0,6,697,780.8,0,0,162
589,20240719,6,10,7,8,1,0,1,700,7497.1,0,0,244
590,20240819,5,10,12,3,8,0,5,101,5464.3,0,0,517
591,20240125,8,7,1,4,1,62,61,705,733.4,0,0,296
592,20230228,4,2,3,2,1,0,0,146,6105.6,0,0,318
593,20220304,2,7,1,3,1,-300,6,353,4820.5,0,0,467
594,20230914,5,5,10,1,1,0,4,596,7516.4,0,0,304
595,20220711,5,12,2,1,1,0,0,208,7656.2,0,0,337
596,20230620,10,9,7,1,1,0,0,236,7558.4,0,0,125
597,20230517,9,2,7,4,1,116,115,482,3852.3,0,0,385
598,20220525,8,11,12,2,5,0,5,265,2996.6,0,0,163
599,20230613,8,10,9,1,1,0,0,331,7060.1,0,0,398
600,20240706,3,4,5,1,1,0,5,166,4629.2,0,0,134
601,20230410,7,11,12,2,1,0,6,535,293.9,0,0,196
602,20230428,1,10,5,10,1,0,8,274,5547.1,0,0,398
603,20231126,7,2,10,2,1,0,6,642,2122.9,0,0,131
604,20231205,3,9,8,4,6,0,0,180,677.7,0,0,271
605,20220110,7,10,3,1,1,0,1,270,3700.4,0,0,138
606,20240530,0,2,4,1,1,0,4,311,4921.2,0,0,549
607,20240411,9,4,1,1,6,0,0,87,8811.3,0,0,268
608,20241114,3,6,2,2,4,1774,1,206,3097.5,0,0,72
609,20231008,5,10,7,4,1,0,0,657,6753.0,0,0,171
610,20231229,1,9,3,8,1,0,10,247,6537.7,0,0,211
611,20220823,8,8,10,2,1,0,9,443,3073.8,0,0,404
612,20230907,4,7,10,4,1,56,56,643,8588.5,0,0,162
613,20221227,6,11,9,7,1,0,1,240,6813.7,0,0,9999
614,20220810,6,1,11,9,1,126,127,578,658.6,0,0,166
615,20221214,10,8,12,1,1,0,1,560,7602.3,0,0,229
616,20220408,5,7,12,1,8,0,5,257,2301.9,0,0,220
617,20230304,6,11,2,5,1,-209,2,195,2892.7,0,0,219
618,20230919,2,2,10,10,1,0,10,539,2544.5,0,0,371
619,20221208,6,6,1,7,1,84,81,497,1462.9,0,0,139
620,20220923,3,7,6,1,1,0,2,712,1887.3,0,0,72
621,20240520,6,5,11,4,1,0,1,554,2353.7,0,0,529
622,20230719,2,10,4,3,1,0,5,297,428.5,0,0,499
623,20230206,-1,12,11,2,1,0,0,316,6949.0,0,0,405
624,20240527,10,2,9,2,1,0,3,161,6515.3,0,0,329
625,20241113,10,8,7,1,1,0,0,99,6868.1,0,0,73
626,20241031,2,2,11,5,1,0,9,308,1700.3,0,0,497
627,20220216,4,11,4,1,1,0,1,644,3074.5,0,0,545
628,20220522,4,1,9,7,3,218,227,78,212.2,0,0,506
629,20230629,6,10,7,10,2,8550,6,519,3862.2,0,0,326
630,20230329,6,4,9,2,1,0,0,501,6109.2,0,0,126
631,20221218,8,,11,1,1,0,2,435,3304.1,0,0,213
632,20240104,6,11,12,3,1,0,10,376,675.2,0,0,346
633,,2,11,7,2,1,0,0,176,5996.9,0,0,438
634,20230203,2,3,6,3,1,0,3,147,872.3,0,0,489
635,20220306,5,12,6,4,1,0,9,348,4790.2,0,0,494
636,20220312,5,9,8,5,1,101,101,242,3634.9,0,0,191
637,20240906,4,6,5,3,1,0,0,215,1191.2,0,0,191
638,20230104,6,11,9,6,1,0,0,480,5829.3,0,0,244
639,20240225,4,10,11,1,5,0,0,657,6828.0,0,0,349
640,20241221,5,4,6,10,1,0,2,104,6978.6,0,0,362
641,20220221,2,8,3,7,8,0,5,358,3672.1,0,0,353
642,20230108,4,3,10,3,1,0,3,656,3152.9,0,0,543
643,20240917,7,12,7,1,1,0,0,321,5098.3,0,0,108
644,20221211,3,12,2,1,1,0,0,625,778.9,0,0,401
645,20241015,3,8,3,5,1,0,0,488,2728.5,0,0,106
646,20221027,3,12,1,1,1,0,0,69,6619.8,0,0,436
647,20221126,4,7,1,3,5,57,65,547,5664.8,0,0,132
648,20241208,8,2,8,1,1,0,0,491,430.8,0,0,489
649,20231101,8,6,2,2,1,0,0,490,6816.8,0,0,391
650,20220814,4,5,12,8,1,0,4,192,7251.0,0,0,517
651,20231215,7,5,9,4,1,10,10,376,2710.6,0,0,161
652,20240406,10,6,11,1,1,16,13,78,3551.9,0,0,395
653,20220416,10,11,10,8,3,0,0,608,5536.6,0,0,305
654,20240130,2,6,11,2,1,0,8,700,5840.2,0,0,180
655,20220408,8,12,11,2,1,0,0,656,664.0,0,0,80
656,20230823,1,1,2,1,1,0,2,89,503.7,0,0,406
657,20231225,5,7,4,4,1,0,8,530,8042.8,0,0,192
658,20220223,,10,11,3,3,0,8,526,540.7,0,0,459
659,20220118,7,3,1,2,1,0,0,599,697.5,0,0,93
660,20221116,9,12,1,1,1,0,5,380,3080.0,0,0,238
661,20230125,8,10,5,4,2,20,30,443,6424.3,0,0,439
662,20220306,8,12,2,1,1,14,21,145,4667.8,0,0,407
663,20221219,4,7,6,2,1,13,23,129,6471.6,0,0,301
664,20220702,3,12,6,1,1,0,0,288,3071.0,0,0,486
665,,4,6,12,1,1,0,3,100,4242.8,0,0,362
666,20220131,10,8,5,6,1,62,59,696,8483.2,0,0,196
667,20240319,5,5,11,8,1,0,0,416,6269.2,0,0,325
668,20240609,5,7,11,1,4,0,0,712,4971.2,0,0,314
669,20220429,5,10,12,1,1,0,5,447,6026.8,0,0,240
670,20220903,6,7,11,5,1,7,9,488,3462.5,0,0,484
671,20240201,1,6,8,7,8,0,0,334,6154.5,0,0,524
672,20231230,3,5,2,2,1,13,9,129,1109.5,0,0,285
673,20241226,2,3,4,1,1,0,8,568,7384.0,0,0,309
674,20241003,3,6,11,8,1,13,11,592,7759.6,0,0,314
675,20220612,,6,3,3,1,30,40,107,3218.4,0,0,460
676,20240412,6,7,5,8,1,0,0,237,7832.2,0,0,400
677,20221227,5,9,12,4,1,0,7,175,5586.2,0,0,452
678,20220806,1,5,10,1,7,14,17,510,6022.8,0,0,272
679,20240127,3,1,10,2,1,0,10,700,5094.8,0,0,416
680,20240326,2,11,7,4,1,0,7,454,2352.7,0,0,106
681,20220110,7,10,4,7,1,0,0,334,4854.9,0,0,77
682,20240703,10,2,6,1,1,0,5,711,364.6,0,0,165
683,20220308,2,5,2,1,1,0,0,510,3546.9,0,0,88
684,20230525,4,3,11,6,1,160,168,597,1396.9,0,0,361
685,20240712,2,9,12,2,1,0,0,414,7980.6,0,0,501
686,20221004,4,5,3,1,5,0,5,429,7987.8,0,0,435
687,20240321,2,11,5,1,1,0,5,80,5688.5,0,0,544
688,20240815,3,2,9,2,1,0,5,600,7718.9,0,0,332
689,20230525,7,6,8,4,1,0,0,531,6530.9,0,0,205
690,20240420,9,1,2,1,1,0,10,111,6331.1,0,0,442
691,,10,10,3,3,3,0,0,382,625.4,0,0,527
692,20221018,2,1,7,1,2,0,3,656,6651.9,0,0,64
693,20241023,3,2,8,2,1,0,8,262,6751.3,0,0,239
694,20240116,5,5,2,3,1,0,7,328,6691.3,0,0,477
695,20240204,9,,5,6,1,0,0,239,2206.2,0,0,397
696,20230909,6,9,7,1,6,0,7,280,460.2,0,0,258
697,20240722,5,10,8,3,7,0,3,60,5556.9,0,0,95
698,,1,10,12,4,1,0,0,168,2808.4,0,0,516
699,20241008,2,10,,1,1,0,5,289,2652.6,0,0,171
700,20240607,6,1,12,4,5,0,5,457,4026.3,0,0,110
701,20220814,7,5,6,4,8,0,0,205,8460.6,0,0,355
702,20240223,5,11,12,8,1,51,47,640,4272.2,0,0,404
703,20231031,2,3,4,2,1,0,10,356,6658.0,0,0,242
704,20241218,5,6,4,6,1,0,3,705,1404.0,0,0,272
705,20220715,1,6,2,10,1,0,8,452,8305.0,0,0,95
706,20240120,6,6,5,10,1,0,0,587,4648.3,0,0,125
707,,2,3,11,2,1,-128,10,591,7337.9,0,0,235
708,20230226,6,1,10,1,1,0,5,329,379.0,0,0,408
709,20220101,9,10,12,7,1,129,137,395,6417.9,0,0,153
710,20240104,6,6,12,5,3,54,58,682,7530.6,0,0,172
711,,10,11,5,1,1,0,0,593,5828.1,0,0,359
712,20221114,2,3,4,2,1,0,3,65,7680.2,0,0,263
713,20240424,7,9,5,1,1,0,10,451,8363.9,0,0,149
714,20231012,10,1,2,2,1,0,9,695,8724.0,0,0,159
715,20230211,5,12,2,1,1,0,7,639,5381.8,0,0,456
716,20220823,6,10,4,2,1,0,4,469,1636.6,0,0,454
717,20230213,5,5,12,4,1,0,4,434,6142.0,0,0,226
718,20231020,6,9,4,10,5,0,0,335,3039.9,0,0,155
719,20231009,5,1,12,2,1,0,0,202,791.3,0,0,105
720,20230818,5,3,1,10,3,0,0,96,451.3,0,0,122
721,20230913,10,2,4,1,2,0,0,614,7140.2,0,0,74
722,20241101,6,9,3,1,1,0,0,391,4954.6,0,0,336
723,20240207,4,3,11,6,1,105,114,438,1316.9,0,0,366
724,20230809,8,1,8,3,8,0,0,162,6645.0,0,0,355
725,20230104,3,3,8,1,1,0,9,322,2545.1,0,0,327
726,20240402,10,6,12,3,1,0,8,119,7676.2,0,0,487
727,20220824,9,6,3,2,1,0,10,151,8871.4,0,0,217
728,20230827,2,7,3,10,8,0,0,575,5147.4,0,0,535
729,20240205,2,5,8,2,1,0,3,602,4107.2,0,0,246
730,20220319,2,3,8,1,1,0,9,265,6352.7,0,0,84
731,20220101,2,4,12,3,6,0,0,279,6666.0,0,0,378
732,20241128,5,11,4,3,4,0,0,387,1349.9,0,0,182
733,20220414,3,9,,2,1,0,0,464,2648.1,0,0,234
734,20240626,8,6,11,1,4,0,2,394,7939.1,0,0,123
735,20240105,,5,9,1,6,0,0,639,8627.2,0,0,209
736,20220419,9,2,3,2,1,-119,0,666,3799.9,0,0,232
737,20230414,2,,4,1,1,0,4,365,1142.4,0,0,413
738,20231208,2,4,8,10,1,0,2,719,311.2,0,0,306
739,20241028,,1,10,5,1,0,0,529,3459.6,0,0,248
740,20220717,5,12,10,1,4,0,9,528,5440.9,0,0,115
741,20220104,7,1,6,2,1,0,0,492,3474.9,0,0,329
742,20240205,8,2,4,6,1,85,89,166,7671.2,0,0,287
743,20220719,8,8,11,1,3,12,8,648,5935.2,0,0,107
744,20240531,10,4,7,2,1,0,10,241,2541.6,0,0,280
745,20230907,1,2,4,9,5,223,221,620,1665.2,0,0,311
746,20240308,6,8,11,4,1,0,10,290,3859.2,0,0,480
747,20230418,7,8,10,2,1,8,14,603,5693.9,0,0,496
748,20220212,1,6,9,4,4,0,5,620,8818.5,0,0,465
749,20230317,5,6,7,5,1,0,8,216,4135.9,0,0,535
750,20240711,8,6,10,1,4,-7,9,281,6254.8,1,1,409
751,20241212,9,11,10,2,1,0,0,62,4504.3,0,0,343
752,20240627,7,1,5,1,1,0,2,287,7137.8,0,0,169
753,20240215,3,9,6,4,4,3860,4,494,8837.7,0,0,214
754,20220709,9,5,3,2,7,0,1,135,4518.0,0,0,361
755,20221127,9,12,4,3,5,0,0,650,2596.3,0,0,144
756,20220902,10,3,10,2,1,0,7,178,1417.7,0,0,293
757,20220920,7,5,6,2,1,0,0,436,7886.2,0,0,356
758,20231019,3,12,8,1,3,0,5,661,5763.6,0,0,331
759,20220213,10,1,3,1,1,0,0,321,8627.1,0,0,82
760,20220219,9,12,8,1,1,0,5,89,1460.8,0,0,212
761,20240709,1,4,11,3,1,0,0,693,1615.8,0,0,487
762,20240421,10,5,1,10,3,64,66,203,8974.8,0,0,237
763,20240916,1,12,3,6,1,0,9,65,#ERR,0,0,168
764,20240308,9,9,11,4,4,112,111,704,3994.3,0,0,297
765,20230522,5,4,3,2,1,7,3,147,7460.2,0,0,292
766,20241215,4,8,2,1,1,9,15,115,5859.7,0,0,502
767,20220219,8,,1,1,1,0,4,478,5702.4,0,0,107
768,20230403,9,1,9,9,1,85,88,107,4175.3,0,0,548
769,20241130,1,9,,2,1,0,10,200,452.2,0,0,461
770,20230308,8,6,8,1,1,0,9,559,1651.6,0,0,108
771,20231110,7,4,11,2,1,0,1,488,8066.8,0,0,397
772,20240127,6,9,1,3,1,0,0,281,8360.8,0,0,252
773,20220119,3,1,8,1,1,0,0,714,905.4,0,0,336
774,20220531,2,11,10,10,1,0,0,331,inconnu,0,0,237
775,20230324,8,1,4,3,1,0,0,351,7378.7,0,0,166
776,20220131,6,8,1,2,6,0,1,320,8661.2,0,0,524
777,20230104,7,8,2,1,5,0,1,161,#ERR,0,0,429
778,20241019,,1,7,5,7,0,2,208,6743.2,0,0,511
779,20221024,6,12,7,10,1,13,8,276,2314.6,1,1,365
780,20240426,3,6,12,8,1,0,9,644,3704.1,0,0,315
781,20221128,7,1,3,1,1,9,14,583,2855.1,0,0,433
782,20230213,3,2,5,1,1,0,8,546,2799.0,0,0,422
783,20240314,3,7,6,5,1,0,0,122,6766.1,0,0,173
784,20220513,4,3,12,2,6,0,1,415,5098.9,0,0,10000
785,20230205,3,8,2,2,1,0,8,226,5521.5,0,0,-50
786,20231202,9,12,,6,4,0,9,548,2156.3,0,0,169
787,20240624,1,8,3,1,2,0,0,542,5416.2,0,0,109
788,20240521,3,6,2,4,1,6,13,344,1414.1,0,0,95
789,20220110,2,1,10,3,6,0,9,240,1371.1,0,0,149
790,20230221,9,11,8,2,1,0,0,193,8472.8,0,0,157
791,20240713,9,4,3,8,1,26,28,428,4311.8,0,0,546
792,20230610,6,3,1,1,1,0,8,658,2609.3,0,0,278
793,20230111,3,12,1,1,1,0,0,167,3430.9,1,1,492
794,20231206,3,6,1,2,1,0,0,105,2731.7,0,0,429
795,20230302,10,2,7,3,3,17,12,633,5652.3,0,0,317
796,20240717,9,9,5,2,1,0,10,246,3885.9,0,0,504
797,20240228,6,1,8,1,1,0,2,343,5163.1,0,0,105
798,20240218,5,3,6,1,1,0,0,546,722.6,0,0,448
799,20231029,3,1,4,7,5,0,2,663,7929.2,0,0,319
800,20231203,4,5,10,3,1,9,8,379,3081.9,0,0,127
801,20230331,7,11,5,2,3,0,2,555,5136.2,0,0,121
802,20220403,3,7,12,2,1,0,10,331,8415.3,0,0,366
803,20220621,6,1,11,3,1,0,3,711,5105.1,0,0,347
804,20220211,2,6,12,2,1,0,0,548,6033.7,0,0,245
805,20220412,3,3,2,8,1,0,0,261,1031.6,0,0,416
806,20230916,5,2,5,3,1,38,48,388,7478.5,0,0,337
807,20230604,6,5,8,8,1,0,0,532,1460.9,0,0,123
808,20240117,999,7,6,3,1,0,9,399,4195.3,0,0,339
809,20240511,5,8,9,2,1,0,2,445,6851.1,0,0,113
810,20240121,3,4,10,3,1,33,32,506,573.4,0,0,449
811,20231129,3,8,11,3,1,0,0,123,2367.1,0,0,412
812,20230702,6,5,9,2,3,0,6,234,2983.1,0,0,161
813,20240506,1,11,4,3,1,0,5,117,7289.5,0,0,193
814,,1,12,2,4,1,0,5,715,7686.3,0,0,452
815,20230916,1,,8,2,1,0,5,187,7121.4,0,0,94
816,20220120,8,7,10,3,1,0,10,627,7850.8,0,0,136
817,20230903,6,2,7,2,1,0,0,282,698.5,0,0,149
818,20230819,5,8,7,3,1,6,11,258,6602.4,0,0,187
819,20231217,9,2,6,2,6,0,10,659,1642.7,0,0,370
820,20241203,10,8,7,10,1,52,52,416,8852.1,0,0,351
821,20220111,2,4,12,9,8,7,13,606,8062.0,0,0,353
822,20240624,9,6,8,2,1,28,30,240,5462.6,0,0,105
823,20230601,1,9,6,2,1,0,1,298,649.7,0,0,267
824,20220601,3,11,12,8,1,0,10,316,4144.7,0,0,296
825,20241211,8,12,5,1,1,14,21,683,1715.0,0,0,325
826,20220424,1,9,12,1,1,0,0,99999,5528.1,0,0,141
827,20220520,10,1,4,1,6,0,2,699,2965.6,0,0,391
828,20230506,5,7,9,3,4,0,0,663,4689.5,0,0,117
829,20230405,10,1,9,1,1,0,9,311,1001.0,0,0,195
830,20220430,7,8,10,1,1,0,8,90,8113.4,0,0,484
831,20230430,5,6,5,1,1,0,8,359,2553.3,0,0,518
832,20240430,8,3,10,1,5,0,0,67,1692.6,0,0,156
833,20240704,8,10,5,6,1,30,30,672,4613.9,0,0,144
834,20220814,10,12,4,6,1,139,144,681,2210.2,0,0,433
835,20240317,8,6,1,2,1,21,30,332,5394.9,0,0,105
836,20230315,2,11,6,1,1,0,6,337,1027.1,0,0,215
837,20241211,8,9,2,3,4,41,43,567,290.8,0,0,336
838,20220713,5,6,4,2,1,0,10,349,1598.9,0,0,97
839,20231007,10,11,2,1,1,0,8,514,3913.8,0,0,347
840,20220123,10,12,7,2,6,20,28,354,5289.6,0,0,192
841,20230503,3,3,11,3,1,0,0,527,1475.2,0,0,217
842,20230531,5,10,9,1,1,0,0,543,573.1,0,0,179
843,20220418,1,3,7,1,1,0,0,448,5877.2,0,0,417
