incident_id,date_id,compagnie_id,aeroport_id,type_incident_id,severite_score,duree_immobilisation_h,cout_incident_usd,nb_passagers_affectes,resolu
2014,20220630,3,10,5,3,67.6,1875653,471,0
2015,20230629,8,2,4,2,70.3,1634858.56,484,1
2016,20231111,9,10,1,3,47.7,1646599.15,296,1
2017,20230709,1,2,1,2,39.7,1944186.69,290,1
2018,20230318,10,7,5,3,2.8,1443173.13,193,1
2019,,6,7,10,3,10.6,,358,1
2020,20230610,10,5,6,2,61.9,1541373.75,428,1
2021,20241027,10,5,6,2,46.1,1644392.93,301,1
2022,20231230,3,9,6,1,65.2,727690.93,118,0
2023,20231125,4,10,7,2,53.4,1268817.65,59,1
2024,20230328,5,4,2,2,53.8,1327829.74,37,1
2025,20240412,9,8,7,4,32,638176.82,133,1
2026,20220205,3,5,9,2,23.7,632740.55,117,1
2027,20240417,7,12,9,5,62.5,83209.48,101,1
2028,20240520,4,5,5,2,60.3,897548.19,442,1
2029,20220922,5,10,2,1,12,633322.39,213,1
2030,20220821,9,12,5,2,37.7,124711.81,11,1
2031,20220915,1,2,1,1,45.4,1649587.76,49,1
2032,20240619,5,9,1,2,26.9,639807.44,455,1
2033,20220519,7,4,7,2,42,1842719.07,480,1
2034,20230123,8,7,5,5,62.1,1523396.9,407,1
2035,20230210,4,2,2,2,45.1,908485.13,197,1
2036,20221213,1,7,1,1,47.7,1477666.5,19,1
2037,20230121,10,9,9,4,28.3,236047.27,349,0
2038,,2,1,8,5,24.6,758031.25,209,1
2039,20240604,5,9,7,5,23,211452.86,434,1
2040,20231102,5,12,4,4,20.9,1545827.77,183,1
2041,20230228,10,1,5,2,67.6,1750062.24,285,1
2042,20240511,6,2,1,1,68.6,1111980.8,170,1
2043,20231212,8,2,7,5,37.8,556607.18,165,1
2044,20231222,9,11,1,5,45.4,974229.85,287,1
2045,20240224,10,4,9,1,20.2,1436965.9,341,1
2046,20231104,1,2,1,5,57.8,1439670.96,340,1
2047,20240806,6,5,6,1,69.6,1153536.01,176,1
2048,,2,9,5,2,9.8,964956.77,90,1
2049,20220218,8,6,5,4,50,907151.86,46,1
2050,20240725,1,10,2,2,42.5,1117750.38,142,1
2051,20241213,2,4,1,4,70.9,1068437.06,492,1
2052,20230417,1,2,8,2,48.6,167277.28,345,1
2053,20230403,4,10,10,3,45.8,173512.91,173,1
2054,20240126,1,9,5,1,66.7,820115.5,222,0
2055,20240720,8,9,1,5,23.6,1901219.98,399,1
2056,20240126,,6,4,3,3.3,1467691.44,91,1
2057,20240313,7,5,5,3,1.8,1483022.42,278,1
2058,20221114,2,8,2,3,63.9,522143.99,48,0
2059,20230201,,2,7,3,10.9,1932763.57,446,1
2060,20230716,9,5,9,5,5.7,1519713.51,278,1
2061,20231008,10,11,5,1,32.1,1680233.09,361,1
2062,20220728,10,4,6,3,3.8,1793721.81,257,1
2063,20220101,9,11,5,1,62.5,762021.01,234,1
2064,20220824,7,9,10,1,68,1937290.3,186,1
2065,20240902,6,9,5,3,21,1310899.55,322,1
2066,20240107,6,1,3,5,65.6,431057.12,341,1
2067,20230220,1,12,2,5,53.8,935254.66,55,1
2068,20220104,7,7,8,3,66,792830.68,35,1
2069,20230925,6,9,1,3,0.8,1916647.59,155,1
2070,20220125,3,12,3,3,62.1,1266520.85,138,1
2071,20230924,8,1,7,5,44.9,1787985.04,250,0
2072,20241125,2,3,3,2,60.9,-,143,1
2073,20221021,8,1,5,3,24.5,1550202.36,431,0
2074,20220907,2,2,7,2,58.4,1383532.82,208,1
2075,20240603,10,7,1,2,31.1,1985116.76,373,1
2076,20220119,9,9,9,1,21.8,783902.53,441,1
2077,20230208,4,4,1,3,70.2,214605.29,437,0
2078,20220917,3,5,6,2,61.3,1582781.17,491,0
2079,20220824,6,5,1,3,65.8,878781.63,386,1
2080,20241011,7,12,5,5,54,319572.34,255,1
2081,20230918,3,5,7,2,44.8,469422.24,334,1
2082,20240610,3,1,1,3,11.4,1151412.24,224,1
2083,20220303,1,5,6,5,18.7,1933650.57,415,1
2084,20221203,10,2,1,5,62,110356.49,286,1
2085,20240520,6,7,6,5,68,1070964.66,431,1
2086,20221104,3,12,7,1,55,914354.34,86,1
2087,20231114,10,10,9,5,53.5,740429.82,204,1
2088,20240905,9,9,9,3,49.1,93819.77,155,1
2089,20230426,2,7,10,3,56.6,206650.99,15,1
2090,20220920,8,8,1,99,10.7,1221312.07,49,1
2091,20231031,4,4,9,4,49,1187078.01,113,1
2092,20240930,2,10,1,2,24,1652601.47,82,1
2093,20220820,10,10,10,4,14.2,1483003.37,149,0
2094,20240413,9,4,4,4,68,1952594.1,446,0
2095,20240316,3,6,5,5,52.4,1240877.76,11,0
2096,20240324,6,5,6,4,35.5,1677130.62,62,1
2097,20240928,5,3,1,5,44.5,164284.2,86,1
2098,20230516,2,2,9,2,47.7,853755.86,216,1
2099,20231207,6,10,5,4,1.4,876000.89,216,1
2100,20230111,9,3,3,4,9,1401793.08,471,1
2101,20230921,3,11,8,6,70,1842690.43,171,1
2102,20240911,6,1,5,3,14,1719708.1,242,1
2103,20230212,8,9,2,2,4.6,-500,233,1
2104,20220612,2,9,4,-1,36.5,142681.04,224,1
2105,20240228,10,4,1,4,39.8,322186.42,206,1
2106,20240710,2,7,4,1,31.1,,46,1
2107,20241005,3,2,3,1,18.2,244398.33,191,1
2108,20240809,6,2,9,5,31.3,1364042.27,95,1
2109,20220330,8,9,6,4,32.7,541653.36,250,1
2110,20220712,1,4,5,4,60.9,903820.33,244,0
2111,20230403,5,12,9,-1,38,208202.01,273,0
2112,20220221,3,12,6,3,3,612104.83,384,1
2113,20231006,5,5,6,2,45,1739531.43,424,1
2114,20230322,4,8,9,1,70.5,409602.42,135,0
2115,20240911,7,1,7,5,41.1,1292892.87,297,0
2116,20241104,8,10,9,2,60.7,1372490.5,398,1
2117,20221119,5,6,5,2,0.8,1518200.59,154,1
2118,20241025,2,8,8,5,65.1,401176.51,319,1
2119,20240201,8,10,3,2,71.6,1186040.03,1,1
2120,20220223,4,2,5,4,2.6,1659017.09,219,1
2121,20221212,10,12,1,2,53.7,333930.95,217,1
2122,20240430,5,9,6,2,2.2,193949.81,308,1
2123,20240111,8,11,5,2,12.6,997841.06,126,1
2124,20240106,9,5,3,1,34.6,1784686.32,347,1
2125,20240228,9,2,8,2,10.2,1470461.57,58,1
2126,20231023,2,6,1,5,1.4,740863.17,404,1
2127,20230620,7,12,3,4,36.4,1318764.69,364,1
2128,20230725,3,6,6,3,68.6,1248213.47,178,1
2129,20230807,7,8,3,3,67.1,527255.48,243,1
2130,20220609,10,4,1,5,36.7,606209.06,226,1
2131,20220329,10,1,2,5,69,1416223.58,229,1
2132,20240722,2,8,6,5,33.1,1814384.02,257,1
2133,20231115,10,6,5,4,36.8,1300488.62,393,1
2134,20240325,9,12,2,5,48.3,311095.03,45,1
2135,20240314,6,10,3,4,11.2,1454526.9,171,1
2136,20220528,5,3,9,3,37,782476.62,113,1
2137,20240904,5,9,10,1,34.6,774414.18,203,1
2138,20230104,0,6,10,4,69.9,,137,1
2139,20240415,8,4,7,4,36.7,301457.44,26,1
2140,20220130,9,4,9,5,22.3,738248.21,114,0
2141,20230918,10,4,1,4,54.5,769753.98,346,1
2142,20241029,7,11,5,3,24.1,1592674.77,28,1
2143,20221018,5,6,3,3,42.8,1937860.35,343,1
2144,20240603,3,9,1,4,N/A,64530.39,118,1
2145,20220302,5,5,10,1,71.8,1288534.75,205,0
2146,20240826,9,3,8,2,9,1299309.75,428,1
2147,20220206,5,4,9,1,41.8,949753.95,441,1
2148,20220504,1,5,6,4,31.6,1605073.86,463,1
2149,20240610,6,11,8,1,57.3,694244.53,145,1
2150,20240911,5,11,1,5,10.2,415889.54,198,1
2151,20221021,8,2,8,4,45.4,N/A,318,1
2152,20241219,2,9,7,5,51.3,1786404.47,295,1
2153,20220615,3,10,6,1,43.4,1569654.42,35,1
2154,20220206,7,5,6,2,51.5,272227.15,349,1
2155,20220405,3,4,5,5,36.5,1761954.34,267,1
2156,20240730,2,6,7,5,39.9,44235.35,85,1
2157,20231124,3,8,5,2,30.2,969333.82,344,1
2158,20220214,7,2,1,1,52.6,1147323.01,118,1
2159,20241210,5,11,3,1,13.2,467652.02,496,1
2160,20220823,4,3,8,4,4.1,699127.33,223,0
2161,20240312,5,4,2,4,21.4,5776.88,33,1
2162,20220622,3,2,6,2,69.8,1305968.19,184,1
2163,20230802,2,4,1,4,64.9,1927704.18,340,1
2164,20220728,6,4,8,2,48.6,1581324.67,371,1
2165,20240912,7,4,9,2,40.5,1245213.29,261,1
2166,20220820,3,3,3,4,5.1,246969.85,251,1
2167,20240724,9,12,9,5,70.2,307449.71,72,1
2168,20230116,9,12,1,3,41.9,1091853.86,167,1
2169,20220910,6,8,9,2,21,925362.03,459,1
2170,20220112,9,4,9,2,62.3,98778.18,100,1
2171,20240408,10,4,1,5,2.8,1379858.42,147,1
2172,20230719,10,8,9,2,71.1,439422,352,0
2173,20230327,7,9,7,2,57.2,410250.79,358,1
2174,20240528,10,6,10,2,30.8,574837.68,228,1
2175,20220112,5,3,2,2,34.3,873378.03,381,1
2176,20230224,9,11,3,2,43.7,1581015.44,89,1
2177,20240924,2,12,1,4,36.6,750238.25,482,1
2178,20231120,4,1,9,1,12.1,1349803.3,459,0
2179,20220428,7,10,7,3,36.6,1907577.6,400,1
2180,20240314,4,9,9,4,45.3,830178.69,258,1
2181,20240218,5,10,1,3,70,922692.75,243,0
2182,20220418,2,9,7,5,64,1224065.57,19,0
2183,20221222,9,11,5,2,4.2,1080054.67,333,0
2184,20220918,10,2,3,5,33.6,574127.47,227,1
2185,20230415,5,7,1,4,12.5,1745867.94,260,1
2186,20230109,7,7,5,4,7.1,1805414.59,177,1
2187,20220925,1,1,1,5,30.3,1040112.03,433,1
2188,20230811,3,1,6,5,69.3,-,165,1
2189,20240329,5,2,2,5,59.8,898783.08,344,1
2190,20220713,4,6,7,2,16.6,1841904.72,283,0
2191,20220712,5,8,3,3,48.3,1127532.42,372,1
2192,20231116,2,8,5,4,0,1471096.06,66,1
2193,20231116,3,8,4,5,4.5,1075074.67,104,1
2194,20220601,5,12,3,2,65.5,-,132,0
2195,20241001,7,3,2,5,8.8,736303.35,182,1
2196,,3,2,2,2,40.6,492820.08,426,1
2197,20231106,7,11,1,2,66.4,485139.01,329,1
2198,20240307,6,9,7,2,15.8,1074255.59,444,1
2199,20220924,9,6,3,5,1.1,221017.11,262,0
2200,20221112,5,9,9,3,31.6,1754859.29,270,1
2201,20220301,6,8,1,5,35,1534338.42,339,0
2202,20220203,7,7,5,2,52,1488725.42,203,1
2203,20230602,5,1,5,5,29.8,1217468.91,298,1
2204,20220506,9,4,7,5,55.5,561601.68,178,1
2205,20220613,1,12,1,3,68,1987408.13,401,1
2206,20230916,10,2,5,4,54.9,1223980.83,360,1
2207,20230418,1,7,2,4,23,468796.51,259,1
2208,20240324,3,2,6,2,71.7,1159335.22,411,0
2209,20230305,5,4,2,4,65.3,1033952.29,416,1
2210,20220924,9,9,8,5,70.9,746996.8,196,1
2211,20230104,1,9,9,2,28.6,851334.31,223,1
2212,20240121,4,2,6,3,15.3,940981.15,492,1
2213,20240630,9,12,7,1,56.9,1898035.36,455,1
2214,20220423,5,2,8,3,5.5,1951392.17,157,1
2215,20220101,8,9,3,4,12.6,1453136.37,31,1
2216,20230330,10,7,2,4,70.6,560100.3,393,1
2217,20240919,10,5,7,4,49.2,1692482.71,377,1
2218,20220330,8,6,6,3,6.9,1534956.42,260,1
2219,20240210,8,9,2,2,26.5,853791.15,188,1
2220,20240318,,11,2,4,16.1,1854969.25,469,1
2221,20230826,9,11,3,5,66,49909.96,150,1
2222,20230321,3,4,1,1,2.2,183111.65,373,0
2223,20220726,1,4,1,2,66.9,926539.98,383,1
2224,20220318,7,8,6,2,43.8,388647.31,29,1
2225,20230320,3,12,7,1,30.1,1679797.71,80,1
2226,20240906,6,6,5,3,37.6,794221.09,144,1
2227,20220910,6,2,9,4,59.3,722927.06,399,1
2228,20231125,5,9,2,2,10.6,1700691.66,495,1
2229,20240106,5,10,3,5,56.1,1856651.72,430,1
2230,20220221,8,2,7,5,15,1260577.69,337,1
2231,20220826,9,10,5,2,17.4,1495442.8,308,0
2232,20241011,5,12,3,5,43.3,782057.47,59,1
2233,20220712,6,6,5,2,38,1987609.93,114,1
2234,20220430,6,10,7,5,59.7,1565708.03,272,1
2235,,4,12,2,5,71.6,1121266,139,1
2236,20240710,5,3,10,1,28.4,240602.53,307,1
2237,20220526,8,12,1,3,58.4,1829440.64,148,1
2238,20241014,3,7,6,3,44.6,902246.31,48,1
2239,20240829,99,8,3,1,35.2,283311.87,18,1
2240,20230222,1,1,3,2,7.3,776577.31,341,1
2241,20220719,6,1,10,4,18.6,1740485.24,133,1
2242,20221229,7,3,5,4,7.9,385349.96,9,1
2243,20220804,1,1,1,5,10.5,890202.26,156,1
2244,20220228,9,5,2,5,-2,1627903.65,403,1
2245,20220522,7,6,1,2,47.5,1874517.04,303,1
2246,20230806,7,7,5,1,8.3,1396962.15,292,1
2247,20241008,4,7,1,1,61.9,13693.03,249,1
2248,20221207,6,1,2,1,70.2,-500,446,1
2249,20220911,5,8,6,2,22.1,600695.79,456,1
2250,20220516,8,2,1,2,15.7,942991.85,188,1
2251,20220911,8,7,6,4,7.8,499840.6,109,1
2252,20220731,3,8,5,3,4.6,1981415.13,480,1
2253,20230928,7,7,5,1,59.1,539961.88,234,1
2254,20230330,1,8,6,1,14.8,334034.3,111,1
2255,20240613,9,8,8,2,65.6,13249.86,293,1
2256,20241108,-1,3,5,1,35.4,330948.46,497,1
2257,20230202,2,1,1,2,18,1642752.46,375,1
2258,20230123,10,10,6,3,7.8,1389895.27,224,1
2259,20220113,1,2,1,5,38.2,828610.15,498,1
2260,20231026,2,5,3,4,10.6,1474590.87,128,1
2261,20240401,6,8,5,1,4.9,824401.9,241,1
2262,20230620,8,10,3,5,20.4,1620135.5,244,1
2263,20220815,8,1,9,4,71,200564.06,19,1
2264,20241113,1,4,3,1,48.2,-500,415,1
2265,20240427,1,6,7,3,32.9,877966.69,342,1
2266,20240514,3,9,7,4,60.4,633878.87,372,0
2267,20241020,8,9,9,4,12.2,1047838.9,366,1
2268,20221230,9,3,5,4,47,1581253.97,387,1
2269,20220221,10,3,3,3,40.7,1575079.65,485,1
2270,20220220,10,7,2,3,50.9,1353710.9,466,1
2271,20220227,7,5,3,3,-2,1571680.92,193,1
2272,20220821,4,9,1,2,71.3,804357.67,398,1
2273,20240910,4,12,3,2,64.3,1519395.82,155,1
2274,20220715,6,5,1,5,54.9,636002.43,306,1
2275,20220603,1,8,3,1,43.9,878765.15,96,1
2276,20221129,4,1,1,4,68.6,1527423.17,286,1
2277,20240813,1,1,8,1,14.3,920729.26,171,1
2278,20220712,9,7,5,2,50.7,1859094.48,417,1
2279,20241223,9,6,2,1,45.4,1777581.5,412,1
2280,20230606,9,5,7,5,68.6,1726278.38,384,1
2281,20230526,1,1,1,1,7.2,1493592.88,297,1
2282,20221215,2,2,6,5,69.6,229038.58,36,1
2283,20230521,7,5,9,2,53.8,397688.2,234,1
2284,20221203,7,8,8,2,66.7,1537386.03,201,1
2285,20230403,4,1,2,2,67.7,871434.81,231,1
2286,20230619,99,9,6,5,9.9,573928.11,191,1
2287,20221102,6,2,10,1,62,1036270.29,345,1
2288,20230624,8,11,9,2,20.1,1002810.68,4,1
2289,20231123,9,12,1,4,53.6,247961.95,188,1
2290,20240926,6,7,5,1,37.4,1816102.09,235,1
2291,20231107,,6,3,5,36.7,1537219.18,100,1
2292,20240314,2,9,2,5,48.6,260757.41,390,1
2293,20221008,3,6,2,5,41.5,1297955.81,281,1
2294,20230618,6,11,5,2,16.9,892739.96,86,1
2295,20231002,9,4,7,5,20.5,993227.5,455,0
2296,20241004,9,12,6,2,40.8,1099111.98,15,0
2297,20230908,8,6,1,2,4.4,1387368.19,75,0
2298,20220905,,11,5,3,7.8,326555.23,338,1
2299,20220109,,8,2,3,61.7,669599.03,294,1
2300,20220119,10,11,5,3,43.6,1934631.16,146,1
2301,20220314,1,12,4,5,61.4,870230.87,225,1
2302,20220116,9,8,1,4,29.4,46716.13,413,1
2303,20220613,5,6,1,2,47.1,1903047.38,375,1
2304,20241016,7,11,9,5,3,39725.5,97,0
2305,20240726,1,12,3,1,33.1,1215701.11,219,0
2306,20230414,9,8,3,4,59.5,595276.38,308,1
2307,,,9,9,3,37.7,1192383.94,279,1
2308,20221211,9,11,6,3,10.1,1853744.88,420,1
2309,20230905,6,11,5,2,3.9,1485779.84,262,0
2310,20241108,2,9,9,2,9.7,769785.24,277,1
2311,20240309,2,8,9,5,21.4,135093.59,466,0
2312,20240411,8,2,7,1,34,100168.47,401,1
2313,20240430,2,4,5,1,50.5,1863640.91,324,1
2314,20240127,8,11,1,2,54.5,1712079.63,173,1
2315,20220511,,5,9,1,23.3,26265.46,296,1
2316,20220130,10,4,1,5,8.5,1771353.18,336,0
2317,20241115,6,5,2,3,22.1,1888836.99,215,1
2318,20230219,1,7,9,5,35,123354.2,253,1
2319,20230211,8,9,1,4,36.9,59440.33,32,1
2320,20221008,5,5,9,2,59.3,,46,1
2321,20240202,,6,9,5,52.9,1295832.69,277,1
2322,20230609,7,12,3,6,4.5,321157.13,14,1
2323,20241127,8,9,8,3,25.2,1849336.98,169,1
2324,20220930,3,7,1,1,35.1,1490775.95,470,1
2325,20240107,4,3,4,1,28.9,1094039.63,323,1
2326,,9,2,1,3,54.6,227459.87,120,1
2327,20221109,5,11,10,4,65.5,1660049.41,429,1
2328,20240511,10,11,5,5,70.3,1251434.25,113,1
2329,20240630,1,9,5,2,51.9,991172.69,102,0
2330,20230217,3,10,1,2,41,1167502.27,455,1
2331,20230226,6,2,7,5,65.9,1563254.76,377,1
2332,20220807,10,1,7,1,26.9,1663396.39,259,1
2333,20231214,10,4,5,4,13,216269.22,290,1
2334,20230326,10,5,10,2,7.2,261442.56,433,1
2335,20230810,6,2,7,3,70.1,804536.68,27,0
2336,20230215,0,4,6,3,21.1,937632.07,164,1
2337,20231029,8,2,10,1,47.2,1726045.58,342,1
2338,20230914,1,9,9,5,4.2,446852.68,327,1
2339,20241228,7,9,9,2,33.6,46686.02,196,1
2340,20230906,,12,1,1,0.9,834465.32,50,1
2341,20220529,1,3,3,3,61.8,1017886.62,465,0
2342,20230205,3,6,2,3,27.7,277153.51,179,1
2343,20241202,1,12,7,1,9.4,822015.22,236,0
2344,20240311,10,7,1,5,52.3,1665524.49,330,1
2345,20231218,3,7,9,4,19.8,3409.91,381,1
2346,20220521,,9,6,3,38.6,800742.93,138,1
2347,20230317,9,12,1,4,28.9,1333429.56,158,0
2348,20230801,5,11,1,2,35.7,1543817.03,431,1
2349,20241116,7,7,6,3,34.1,1837356.87,108,0
2350,20240227,10,9,1,1,0.7,628852.63,292,0
2351,20241102,3,9,1,2,12.5,533938.99,487,1
2352,20230602,3,9,1,1,5.8,-500,443,1
2353,20230816,6,5,9,4,28.9,311586.76,307,0
2354,20220318,6,5,3,2,13.2,1373326.93,434,1
2355,20230611,4,9,2,1,42.4,1006777.25,58,1
2356,20231107,6,4,9,3,33.5,1006853.06,276,1
2357,20240208,3,12,1,1,68.8,1110949.06,224,1
2358,20220220,9,6,2,5,,1087561.29,27,1
2359,20240521,8,9,4,2,27.1,189083.95,408,1
2360,20240806,6,6,1,5,48.5,1917594.25,350,1
2361,20220505,6,7,2,2,6.4,654078.71,92,1
2362,20231015,,4,1,1,17,305594.14,458,1
2363,20220719,10,1,3,4,35,718643.09,176,1
2364,20240124,7,1,9,3,43.2,789476.28,272,1
2365,20230708,10,8,7,5,56.2,53025.66,190,1
2366,20221004,4,12,9,3,29.2,1689276.02,6,1
2367,20220322,6,1,9,2,35.1,1257418.17,259,1
2368,20230417,2,2,9,5,63.9,1985238.64,273,1
2369,20230117,4,12,3,4,20.4,1067491.23,183,0
2370,20230427,10,8,1,1,18.3,1589753.42,497,1
2371,20230109,4,2,2,1,44.7,226399.52,349,1
2372,20231006,5,9,7,4,44,794882.38,1,1
2373,20220107,9,3,4,3,63.6,776537.27,224,1
2374,20230427,1,8,6,6,40.9,1928757.58,320,1
2375,20240930,7,6,3,4,70.4,224460.24,398,1
2376,20220401,10,10,10,2,50.3,128368.98,282,1
2377,20240531,2,12,1,1,29.2,1628269.28,373,1
2378,20240430,5,6,8,3,66.1,1088420.72,250,1
2379,20240315,2,6,3,5,8.5,653549.6,407,0
2380,20231028,4,2,1,2,56.8,1776109.89,196,1
2381,20240305,2,7,3,4,7.5,1284850.15,47,1
2382,20230813,8,3,1,3,67.1,1414978.09,159,1
2383,20241108,10,4,7,2,71,138063.19,309,1
2384,20220531,8,6,7,4,56.1,1300347.84,468,1
2385,20230813,3,4,1,2,-2,1501911.52,403,1
2386,20231002,6,6,7,2,1.4,1701133.97,155,1
2387,20240614,2,9,6,2,16.6,1776350.12,379,1
2388,20241207,3,12,2,4,66.9,365267.85,310,1
2389,20241125,3,12,3,4,52.5,1647094.4,304,1
2390,20220928,2,4,1,1,43.4,1656074.53,454,1
2391,20230403,9,12,7,4,45.1,1778287.71,341,1
2392,20230301,1,2,6,2,71.7,257277.56,210,1
2393,20241202,1,6,2,1,53.7,946138.02,347,1
2394,20240623,7,3,2,1,31.7,1272713.03,437,1
2395,20221019,10,6,2,4,37.5,863308.35,216,1
2396,20220531,10,7,5,2,6.4,1845490.06,406,1
2397,20221009,5,8,2,5,0,1619135.01,371,1
2398,20230321,-1,5,9,5,35.8,271260.01,119,1
2399,20220228,4,8,7,4,55.3,1010409.67,206,0
2400,20220216,6,11,3,1,35.4,477580.24,393,1
2401,20220115,10,9,2,5,64,1527745.7,152,1
2402,20220924,10,8,9,2,12.6,217317.72,36,1
2403,20240916,4,9,5,2,38.6,1603857.94,239,1
2404,20231030,2,9,5,4,30.5,766855.22,209,1
2405,20220416,5,10,4,5,54.1,999694.74,272,1
2406,,8,2,6,4,70.6,1553508.53,86,1
2407,20221127,7,8,3,5,4.4,1572179.53,300,1
2408,20241102,2,5,3,1,62,750209.3,317,1
2409,20231128,10,4,8,4,25.1,321159.03,93,1
2410,20230419,9,4,9,3,71.7,696316.95,318,1
2411,20240227,4,3,8,5,50.8,662428.66,213,0
2412,20231206,3,11,9,4,52.9,1946607.45,99,0
2413,20221221,8,10,6,2,31.5,1612149.55,69,1
2414,20231228,7,5,3,5,10.7,1073813.16,455,1
2415,20230826,7,12,9,4,10.3,1116238.99,465,1
2416,20220524,2,10,1,5,37,1944941.82,290,0
2417,20240221,5,6,1,3,34.6,1658357.1,388,1
2418,20230301,5,5,3,3,14.7,126543.28,67,1
2419,20240216,6,11,9,4,N/A,1988906.05,90,1
2420,20220409,8,8,1,5,6.7,1688474.46,257,0
2421,20241107,3,11,9,3,62.9,1359542.2,197,1
2422,20240914,7,3,8,2,38.2,1291617.09,4,1
2423,20240323,2,10,10,4,32.2,629546.03,52,1
2424,20240420,1,10,4,5,16.5,1454329.23,141,1
2425,20221215,8,8,8,1,22.2,692210.2,357,1
2426,20240908,8,6,1,4,31,618047.83,175,1
2427,20241107,7,2,5,2,36.6,598819.05,205,1
2428,20230926,10,1,3,3,2.1,1021041.4,87,1
2429,20230608,7,6,9,5,52.1,1653195.98,249,1
2430,20241227,8,3,7,4,49.5,1855574.11,170,1
2431,20220910,7,4,9,5,30.3,998667.86,420,1
2432,20240321,10,3,2,5,63.2,396841.54,328,1
2433,20220125,5,8,6,1,59,791145.79,114,1
2434,20221010,2,9,3,5,61.6,1441435.18,58,1
2435,20240815,6,7,2,4,49.2,334606.16,69,1
2436,20220423,8,1,9,1,49,N/A,285,0
2437,20240526,8,7,7,2,57.7,814560.2,494,0
2438,20220128,8,3,6,2,6.5,218031.37,417,1
2439,20230612,4,6,3,2,12.3,437172.89,60,0
2440,20240101,2,2,5,5,9.2,459447.06,459,1
2441,20240203,8,10,3,2,16,602775.35,248,1
2442,20220822,8,5,3,4,16.5,1680407.89,45,0
2443,20231025,3,11,3,5,11.5,1078045.6,68,1
2444,20230621,4,5,3,4,9.3,988882.36,55,0
2445,20240515,6,10,7,1,36.8,665985.37,292,1
2446,,2,11,1,5,54.6,1012569.57,28,1
2447,20231119,8,1,1,5,14.6,182257.54,70,1
2448,20220214,1,3,7,2,44.7,1962602.32,246,1
2449,20221006,7,7,5,4,61,917327.69,109,1
2450,20221104,10,5,9,2,35.9,1872270.47,57,0
2451,20231206,7,5,1,4,11,1937461.6,13,1
2452,20230331,5,1,3,3,16,1741251.5,98,1
2453,20241220,5,11,3,4,32.9,246815.04,132,1
2454,20230531,7,2,3,3,30.5,444515.76,147,1
2455,20220922,2,4,10,4,62.2,1202912.53,238,1
2456,20220606,2,8,9,1,68.2,1160099.3,34,1
2457,20230608,7,2,1,1,16.3,1955474,437,1
2458,20230708,2,7,3,1,46.8,546026.32,444,1
2459,20240923,7,5,2,1,51.2,283922.94,111,0
2460,20241027,1,8,2,5,49.7,392639.14,213,1
2461,20230206,1,9,6,1,27.5,797823.9,436,1
2462,20220503,8,12,2,5,33.2,51708.42,185,1
2463,20231007,5,3,1,5,2.2,521425.07,235,1
2464,20231029,5,6,3,5,16,1315037.05,12,1
2465,20231009,7,12,9,4,37.7,934619.46,382,0
2466,20240510,5,11,10,3,0,1854694.68,213,0
2467,20230607,1,7,1,5,47.4,409134.33,5,1
2468,20241207,5,3,2,3,6.6,1195782.14,202,0
2469,20240222,2,8,3,3,14.4,1653295.11,116,1
2470,20240430,10,10,6,5,37.6,54795.82,473,1
2471,20221012,8,1,5,3,14.5,1309286.59,31,1
2472,20220327,2,7,2,3,47.9,214203.64,89,1
2473,20240822,8,7,3,3,55.8,679729.11,124,1
2474,20240408,1,8,7,2,68.5,903801.56,67,1
2475,20240429,6,9,7,5,54.9,411676.45,195,0
2476,20240125,,5,3,4,53.3,681087.46,214,1
2477,20230818,4,2,1,3,13.4,1836189.57,445,1
2478,20231123,8,3,9,2,58.6,727598.99,44,1
2479,20220224,7,5,8,3,57.7,391376.2,184,0
2480,20240501,6,8,1,2,18.8,287905.29,67,1
2481,20240127,10,5,9,4,4.7,360295.76,194,1
2482,20230217,4,1,7,1,29.5,1030832.75,192,1
2483,20221221,2,5,2,3,0.9,1637617.33,18,1
2484,20220105,1,4,3,5,12,716086.08,240,0
2485,20240715,3,8,10,2,34.5,421421.53,209,0
2486,20240604,7,9,8,3,70.8,1453762.64,59,1
2487,20240712,5,6,8,1,12.1,1523946.5,421,1
2488,20240210,7,6,4,3,49.1,471787.09,215,1
2489,20221207,10,9,3,4,39.5,1331676.61,375,1
2490,20231230,8,7,6,3,60.1,1122569.37,322,1
2491,20231103,10,1,7,1,29.7,704200.65,61,1
2492,20240629,5,11,9,2,68.9,1696119.68,431,0
2493,20220214,10,5,6,3,24.2,1780260.27,263,1
2494,20241216,9,5,6,1,57.4,1738992.98,56,1
2495,20240624,1,7,1,3,62.4,493165.5,395,1
2496,20230713,1,4,6,3,51.6,731166.01,199,0
2497,20230125,8,9,3,2,14.2,1519548.34,297,1
2498,20230308,9,10,7,5,1.4,1953227.55,313,1
2499,20231213,5,8,1,5,71,1079796.06,152,1
2500,20241019,5,7,1,4,28.5,N/A,496,1
2501,,7,12,6,99,59.4,377277.47,233,0
2502,20230509,6,11,3,4,58.8,1400893.91,375,0
2503,20241016,4,2,9,5,17.3,1683078.05,207,1
2504,20240209,10,1,1,4,1.6,331939.55,477,1
2505,20230610,5,11,3,2,66.6,1052669.97,473,1
2506,20221109,7,2,1,2,46.3,987805.02,452,1
2507,20221222,5,8,4,2,1.1,925267.57,60,0
2508,20220728,9,2,3,5,37.2,1335327.9,75,1
2509,20220530,7,8,7,4,1.2,1237275.83,204,1
